"date","state","time","Z_t","M_t","W_t_ma","ed","zed","ed2","sc","sh","rb","ob","old","meanold","cold","white","black","asian","hispanic"
2020-04-13,"New Mexico",28,1345,1334.57142857143,0.0696130066407145,0,-0.689212740446557,6,1,1,1,1,4,3.73529411764706,0.264705882352941,0.367,0.018,0.015,0.492
2020-04-14,"New Mexico",29,1407,1423.28571428571,0.0664739884393062,0,-0.689212740446557,6,1,1,1,1,4,3.73529411764706,0.264705882352941,0.367,0.018,0.015,0.492
2020-04-15,"New Mexico",30,1484,1512.42857142857,0.0626317374284854,0,-0.689212740446557,6,1,1,1,1,4,3.73529411764706,0.264705882352941,0.367,0.018,0.015,0.492
2020-04-16,"New Mexico",31,1597,1598.14285714286,0.0566732785491641,0,-0.689212740446557,6,1,1,1,1,4,3.73529411764706,0.264705882352941,0.367,0.018,0.015,0.492
2020-04-17,"New Mexico",32,1711,1687.57142857143,0.0559578081701976,0,-0.689212740446557,6,1,1,1,1,4,3.73529411764706,0.264705882352941,0.367,0.018,0.015,0.492
2020-04-18,"New Mexico",33,1798,1782.57142857143,0.0562939134851435,0,-0.689212740446557,6,1,1,1,1,4,3.73529411764706,0.264705882352941,0.367,0.018,0.015,0.492
2020-04-19,"New Mexico",34,1845,1886.28571428571,0.0581824010258053,0,-0.689212740446557,6,1,1,1,1,4,3.73529411764706,0.264705882352941,0.367,0.018,0.015,0.492
2020-03-17,"New York",1,1375,2475.42857142857,0.629183903723204,6,-0.227726747937484,10,0,0,1,1,2,3.82352941176471,-1.82352941176471,0.552,0.14,0.085,0.191
2020-03-18,"New York",2,2387,3869.85714285714,0.563307940904894,6,-0.227726747937484,10,1,0,1,1,3,3.82352941176471,-0.823529411764706,0.552,0.14,0.085,0.191
2020-03-19,"New York",3,4161,5935,0.533648344346414,6,-0.227726747937484,10,1,0,1,1,3,3.82352941176471,-0.823529411764706,0.552,0.14,0.085,0.191
2020-03-20,"New York",4,7113,8784.85714285714,0.480178120110723,6,-0.227726747937484,10,1,0,1,1,3,3.82352941176471,-0.823529411764706,0.552,0.14,0.085,0.191
2020-03-21,"New York",5,10371,12260.4285714286,0.395632094188051,6,-0.227726747937484,10,1,0,1,1,3,3.82352941176471,-0.823529411764706,0.552,0.14,0.085,0.191
2020-03-22,"New York",6,15188,16650.4285714286,0.35806252403202,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-03-23,"New York",7,20899,21635.7142857143,0.299408852624986,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-03-24,"New York",8,25704,27011.8571428571,0.248484648398811,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-03-25,"New York",9,33117,33175.5714285714,0.228185505836061,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-03-26,"New York",10,39058,39546.2857142857,0.192030280455929,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-03-27,"New York",11,44746,46204.1428571429,0.168356067393,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-03-28,"New York",12,53517,53419.4285714286,0.156161012154136,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-03-29,"New York",13,59783,60740.4285714286,0.137047516152497,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-03-30,"New York",14,67504,68497.8571428571,0.127714419438218,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-03-31,"New York",15,76211,76918.2857142857,0.122929810108762,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-01,"New York",16,84364,85839.1428571429,0.115978366652552,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-02,"New York",17,93360,95025.1428571429,0.107014116104208,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-03,"New York",18,103689,104437.285714286,0.0990489735047566,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-04,"New York",19,115963,113793.285714286,0.0895848636433895,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-05,"New York",20,124085,123351.428571429,0.0839956663272877,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-06,"New York",21,133389,133162.285714286,0.0795358209992357,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-07,"New York",22,141703,143039.571428571,0.0741747985272535,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-08,"New York",23,151271,152614.857142857,0.0669415156844709,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-09,"New York",24,162036,162234.857142857,0.0630344920546961,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-10,"New York",25,172830,171461.142857143,0.0568699345921787,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-11,"New York",26,182990,180557.142857143,0.0530499205151021,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-12,"New York",27,191425,189965.571428571,0.052107761690007,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-13,"New York",28,197973,199069.142857143,0.0479222174845217,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-14,"New York",29,205375,207706.714285714,0.043389805695652,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-15,"New York",30,217130,215928.428571429,0.0395832860482535,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-16,"New York",31,225761,223830.714285714,0.0365967823994591,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-17,"New York",32,233293,231492.857142857,0.0342318652808404,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-18,"New York",33,240542,238715.285714286,0.0311993582029684,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-04-19,"New York",34,246741,245066.857142857,0.0266073092452635,6,-0.227726747937484,10,1,1,1,1,4,3.82352941176471,0.176470588235294,0.552,0.14,0.085,0.191
2020-03-17,"North Carolina",1,42,63.8571428571429,0.392523364485981,7,-0.150812415852638,7,1,0,1,0,2,3.38235294117647,-1.38235294117647,0.626,0.21,0.029,0.095
2020-03-18,"North Carolina",2,66,86.5714285714286,0.355704697986577,7,-0.150812415852638,7,1,0,1,0,2,3.38235294117647,-1.38235294117647,0.626,0.21,0.029,0.095
2020-03-19,"North Carolina",3,104,120.428571428571,0.391089108910891,7,-0.150812415852638,7,1,0,1,0,2,3.38235294117647,-1.38235294117647,0.626,0.21,0.029,0.095
2020-03-20,"North Carolina",4,144,158.714285714286,0.31791221826809,7,-0.150812415852638,7,1,0,1,0,2,3.38235294117647,-1.38235294117647,0.626,0.21,0.029,0.095
2020-03-21,"North Carolina",5,184,209.428571428571,0.319531953195319,7,-0.150812415852638,7,1,0,1,0,2,3.38235294117647,-1.38235294117647,0.626,0.21,0.029,0.095
2020-03-22,"North Carolina",6,269,280.285714285714,0.338335607094134,7,-0.150812415852638,7,1,0,1,0,2,3.38235294117647,-1.38235294117647,0.626,0.21,0.029,0.095
2020-03-23,"North Carolina",7,302,356.714285714286,0.272680937818553,7,-0.150812415852638,7,1,0,1,0,2,3.38235294117647,-1.38235294117647,0.626,0.21,0.029,0.095
2020-03-24,"North Carolina",8,397,448.142857142857,0.2563075690829,7,-0.150812415852638,7,1,0,1,0,2,3.38235294117647,-1.38235294117647,0.626,0.21,0.029,0.095
2020-03-25,"North Carolina",9,562,560.714285714286,0.251195409627032,7,-0.150812415852638,7,1,0,1,1,3,3.38235294117647,-0.382352941176471,0.626,0.21,0.029,0.095
2020-03-26,"North Carolina",10,639,688.857142857143,0.228535031847134,7,-0.150812415852638,7,1,0,1,1,3,3.38235294117647,-0.382352941176471,0.626,0.21,0.029,0.095
2020-03-27,"North Carolina",11,784,831.857142857143,0.207590211530485,7,-0.150812415852638,7,1,0,1,1,3,3.38235294117647,-0.382352941176471,0.626,0.21,0.029,0.095
2020-03-28,"North Carolina",12,972,993.285714285714,0.19405804568092,7,-0.150812415852638,7,1,0,1,1,3,3.38235294117647,-0.382352941176471,0.626,0.21,0.029,0.095
2020-03-29,"North Carolina",13,1166,1140.28571428571,0.147993671796347,7,-0.150812415852638,7,1,0,1,1,3,3.38235294117647,-0.382352941176471,0.626,0.21,0.029,0.095
2020-03-30,"North Carolina",14,1303,1314.42857142857,0.152718616887998,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-03-31,"North Carolina",15,1527,1501.42857142857,0.142267144875557,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-01,"North Carolina",16,1591,1705.71428571429,0.136060894386299,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-02,"North Carolina",17,1858,1908.42857142857,0.118844221105528,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-03,"North Carolina",18,2093,2132.28571428571,0.117299199041844,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-04,"North Carolina",19,2402,2374.14285714286,0.113426236098084,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-05,"North Carolina",20,2585,2635.85714285714,0.110235272880438,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-06,"North Carolina",21,2870,2892,0.0971763048073276,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-07,"North Carolina",22,3220,3151,0.0895573997233748,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-08,"North Carolina",23,3423,3423.57142857143,0.0865031509271433,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-09,"North Carolina",24,3651,3700,0.0807427498435218,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-10,"North Carolina",25,3906,3974,0.0740540540540541,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-11,"North Carolina",26,4310,4227.14285714286,0.0636997627435473,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-12,"North Carolina",27,4520,4470,0.057451841838459,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-13,"North Carolina",28,4788,4728.85714285714,0.0579098753595398,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-14,"North Carolina",29,4992,5007.85714285714,0.0589994562262099,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-15,"North Carolina",30,5123,5269.28571428571,0.0522036799315362,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-16,"North Carolina",31,5463,5551.14285714286,0.0534905788260809,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-17,"North Carolina",32,5859,5833.42857142857,0.0508518194451594,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-18,"North Carolina",33,6140,6113.28571428571,0.0479747269432336,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-04-19,"North Carolina",34,6493,6412.85714285714,0.0490033416680298,7,-0.150812415852638,7,1,1,1,1,4,3.38235294117647,0.617647058823529,0.626,0.21,0.029,0.095
2020-03-17,"North Dakota",1,5,8.71428571428571,0.742857142857143,2,-0.535384076276866,4,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.837,0.031,0.016,0.04
2020-03-18,"North Dakota",2,7,12.5714285714286,0.442622950819672,2,-0.535384076276866,4,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.837,0.031,0.016,0.04
2020-03-19,"North Dakota",3,19,16.7142857142857,0.329545454545455,2,-0.535384076276866,4,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.837,0.031,0.016,0.04
2020-03-20,"North Dakota",4,27,21.1428571428571,0.264957264957265,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-03-21,"North Dakota",5,28,25.7142857142857,0.216216216216216,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-03-22,"North Dakota",6,30,31.1428571428571,0.211111111111111,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-03-23,"North Dakota",7,32,36.7142857142857,0.178899082568807,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-03-24,"North Dakota",8,37,42.5714285714286,0.159533073929961,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-03-25,"North Dakota",9,45,51.8571428571429,0.218120805369128,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-03-26,"North Dakota",10,58,61.4285714285714,0.184573002754821,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-03-27,"North Dakota",11,68,72.4285714285714,0.17906976744186,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-03-28,"North Dakota",12,93,85.1428571428571,0.175542406311637,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-03-29,"North Dakota",13,97,99.7142857142857,0.171140939597315,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-03-30,"North Dakota",14,109,114.142857142857,0.144699140401146,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-03-31,"North Dakota",15,126,129.142857142857,0.131414267834793,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-01,"North Dakota",16,147,142.428571428571,0.10287610619469,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-02,"North Dakota",17,159,158.142857142857,0.110330992978937,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-03,"North Dakota",18,173,174.714285714286,0.104787714543812,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-04,"North Dakota",19,186,190.571428571429,0.0907604251839739,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-05,"North Dakota",20,207,205.428571428571,0.0779610194902547,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-06,"North Dakota",21,225,221.142857142857,0.0764951321279555,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-07,"North Dakota",22,237,236.142857142857,0.0678294573643411,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-08,"North Dakota",23,251,251.428571428571,0.0647307924984876,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-09,"North Dakota",24,269,265.857142857143,0.0573863636363636,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-10,"North Dakota",25,278,281,0.0569586243954864,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-11,"North Dakota",26,293,295.857142857143,0.0528723945094051,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-12,"North Dakota",27,308,312.142857142857,0.0550458715596332,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-13,"North Dakota",28,331,329.857142857143,0.0567505720823797,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-14,"North Dakota",29,341,352.857142857143,0.0697271546123863,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-15,"North Dakota",30,365,386.428571428571,0.0951417004048584,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-16,"North Dakota",31,393,426,0.102402957486137,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-17,"North Dakota",32,439,468.285714285714,0.0992622401073105,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-18,"North Dakota",33,528,511.571428571429,0.0924344112263575,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-04-19,"North Dakota",34,585,556.428571428571,0.0876850041887741,2,-0.535384076276866,4,1,0,1,1,3,2.82352941176471,0.176470588235294,0.837,0.031,0.016,0.04
2020-03-17,"Ohio",1,67,79.8571428571429,0.387096774193548,0,-0.689212740446557,8,1,0,1,1,3,3.79411764705882,-0.794117647058823,0.783,0.122,0.023,0.039
2020-03-18,"Ohio",2,90,111.428571428571,0.395348837209302,0,-0.689212740446557,8,1,0,1,1,3,3.79411764705882,-0.794117647058823,0.783,0.122,0.023,0.039
2020-03-19,"Ohio",3,120,156.285714285714,0.402564102564102,0,-0.689212740446557,8,1,0,1,1,3,3.79411764705882,-0.794117647058823,0.783,0.122,0.023,0.039
2020-03-20,"Ohio",4,169,212.571428571429,0.360146252285192,0,-0.689212740446557,8,1,0,1,1,3,3.79411764705882,-0.794117647058823,0.783,0.122,0.023,0.039
2020-03-21,"Ohio",5,247,283.571428571429,0.334005376344086,0,-0.689212740446557,8,1,0,1,1,3,3.79411764705882,-0.794117647058823,0.783,0.122,0.023,0.039
2020-03-22,"Ohio",6,351,371.714285714286,0.310831234256927,0,-0.689212740446557,8,1,0,1,1,3,3.79411764705882,-0.794117647058823,0.783,0.122,0.023,0.039
2020-03-23,"Ohio",7,444,478.428571428571,0.287086856264412,0,-0.689212740446557,8,1,0,1,1,3,3.79411764705882,-0.794117647058823,0.783,0.122,0.023,0.039
2020-03-24,"Ohio",8,564,617.714285714286,0.291131681098835,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-03-25,"Ohio",9,707,783.285714285714,0.268038852913969,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-03-26,"Ohio",10,867,971,0.239649826737188,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-03-27,"Ohio",11,1144,1183.71428571429,0.219067235545093,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-03-28,"Ohio",12,1406,1417.28571428571,0.197320782041998,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-03-29,"Ohio",13,1665,1680.28571428571,0.185565971172261,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-03-30,"Ohio",14,1933,1971.14285714286,0.17309981295698,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-03-31,"Ohio",15,2199,2280.85714285714,0.15712422090158,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-04-01,"Ohio",16,2548,2614.14285714286,0.146123011399224,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-04-02,"Ohio",17,2903,2953.85714285714,0.129952456418383,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-04-03,"Ohio",18,3312,3313.42857142857,0.121729457851719,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-04-04,"Ohio",19,3739,3682.57142857143,0.111408122790377,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-04-05,"Ohio",20,4043,4054.14285714286,0.100899992241446,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-04-06,"Ohio",21,4450,4427,0.0919694140033123,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-04-07,"Ohio",22,4783,4793.71428571429,0.0828358449772499,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-04-08,"Ohio",23,5149,5152.57142857143,0.0748599356299917,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-04-09,"Ohio",24,5513,5518.57142857143,0.0710324941776644,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
2020-04-10,"Ohio",25,5879,5879.28571428571,0.0653637069635,0,-0.689212740446557,8,1,1,1,1,4,3.79411764705882,0.205882352941177,0.783,0.122,0.023,0.039
